t,paa0,pfe0,paa1,pfe1,daa0,dfe0,daa1,dfe1,cft0,cft1,pee0,pee1
16.5561,-0,0,-0,0.421048,-0.0107379,0,-0,0.434938,0.0255539,3.07958,102.723,65.7135
16.6041,-0,0,-0,0.421627,-0.0107379,0,-0,0.399055,0.0253772,3.27897,102.723,65.6626
16.6521,-0,0,-0,0.421337,-0.0107379,0,-0,0.347256,0.0290345,3.26426,102.723,65.688
16.7001,-0,0,-0,0.408026,-0.0107379,0,-0,0.279541,0.0265895,2.93129,102.723,66.8581
16.7481,-0,0,-0,0.363172,-0.0107379,0,-0,0.263915,0.025865,1.35018,102.723,70.8007
16.7961,-0,0,-0,0.297193,-0.0076699,0,-0,0.250603,0.0252587,0.36187,102.723,76.6001
16.8441,-0,0,-0,0.266808,-0.00920388,0,-0,0.232372,0.0237487,0.0787782,102.723,79.2709
16.8921,-0,0,-0,0.253497,-0.0107379,0,-0,0.222533,0.0265895,0.0729452,102.723,80.4409
16.9401,-0,0,-0,0.237002,-0.0107379,0,-0,0.212116,0.0246779,0.0653682,102.723,81.8908
16.9881,-0,0,-0,0.225138,-0.0107379,0,-0,0.201987,0.0272947,0.0574978,102.723,82.9336
17.0361,-0,0,-0,0.215009,-0.0107379,0,-0,0.199962,0.0234947,0.0524404,102.723,83.8239
17.0841,-0,0,-0,0.204881,-0.0107379,0,-0,0.199962,0.0238537,0.0452769,102.723,84.7142
17.1321,-0,0,-0,0.201119,-0.0107379,0,-0,0.199962,0.0237908,0.0458803,102.723,85.0448
17.1801,-0,0,-0,0.199672,-0.0107379,0,-0,0.191859,0.0249199,0.0430581,102.723,85.172
17.2281,-0,0,-0,0.199672,-0.0107379,0,-0,0.150188,0.0259615,0.039064,102.723,85.172
17.2762,-0,0,-0,0.194753,-0.0107379,0,-0,0.1308,0.0245153,0.0367967,102.723,85.6044
17.3241,-0,0,-0,0.162053,-0.0107379,0,-0,0.129932,0.0252389,0.0355246,102.723,88.4787
