t,paa0,pfe0,paa1,pfe1,daa0,dfe0,daa1,dfe1,cft0,cft1,pee0,pee1
17.0943,0.589049,0.197647,0.0107379,0.049484,0.630466,0.170734,0.0107379,0.0599017,0.0172916,0.0188149,85.3501,98.3733
17.1423,0.589049,0.192438,0.0107379,0.0558503,0.630466,0.197357,0.0107379,0.0599017,0.0172627,0.0178326,85.8079,97.8137
17.1903,0.589049,0.175364,0.0107379,0.0593229,0.630466,0.198225,0.0107379,0.0599017,0.0181659,0.0181384,87.3086,97.5085
17.2383,0.589049,0.189544,0.0107379,0.0593229,0.630466,0.199962,0.0107379,0.0680043,0.0164012,0.0200499,86.0623,97.5085
17.2863,0.589049,0.19591,0.0107379,0.0596123,0.630466,0.184046,0.0107379,0.0697406,0.0171172,0.0178326,85.5027,97.483
17.3342,0.589049,0.197357,0.0107379,0.0659786,0.632,0.188097,0.00920388,0.07003,0.0161555,0.0178326,85.3755,96.9234
17.3822,0.589049,0.187518,0.0107379,0.0691618,0.638136,0.1962,0.00920388,0.07003,0.0174642,0.018412,86.2403,96.6436
17.4303,0.589049,0.186939,0.00920388,0.0694512,0.630466,0.190123,0.0107379,0.07003,0.0170294,0.0175499,86.2912,96.6182
17.4782,0.590583,0.192438,0.00920388,0.0694512,0.632,0.190123,0.0107379,0.0795795,0.0168226,0.0182483,85.8079,96.6182
17.5262,0.589049,0.19128,0.0107379,0.0694512,0.630466,0.190123,0.0107379,0.0798689,0.0172627,0.018412,85.9097,96.6182
17.5742,0.589049,0.190123,0.0107379,0.0769751,0.630466,0.190123,0.0107379,0.0798689,0.0159374,0.0167332,86.0114,95.9569
17.6223,0.589049,0.190123,0.0107379,0.0798689,0.630466,0.190123,0.0107379,0.0897078,0.0172916,0.0164317,86.0114,95.7025
17.6702,0.589049,0.190123,0.0107379,0.0795795,0.630466,0.170734,0.0076699,0.0899972,0.0174642,0.018412,86.0114,95.7279
17.7182,0.589049,0.190123,0.0107379,0.086814,0.630466,0.177969,0.00920388,0.0899972,0.0159374,0.0172916,86.0114,95.092
17.7663,0.590583,0.175364,0.00920388,0.0899972,0.630466,0.179705,0.0107379,0.0899972,0.0170294,0.0178326,87.3086,94.8122
17.8143,0.589049,0.175075,0.0076699,0.0897078,0.630466,0.19591,0.0107379,0.0899972,0.0168226,0.0169115,87.3341,94.8377
17.8622,0.589049,0.177101,0.0107379,0.0897078,0.630466,0.199962,0.0107379,0.0899972,0.01772,0.0164012,87.156,94.8377
17.9102,0.589049,0.189544,0.0107379,0.0897078,0.630466,0.191859,0.0107379,0.0899972,0.0192094,0.0164317,86.0623,94.8377
17.9582,0.589049,0.194753,0.0107379,0.0897078,0.630466,0.215588,0.0107379,0.0899972,0.04997,0.0165529,85.6044,94.8377
18.0062,0.589049,0.193016,0.0107379,0.0897078,0.630466,0.211826,0.0107379,0.0899972,0.030282,0.0167332,85.757,94.8377
18.0542,0.589049,0.20546,0.0107379,0.0897078,0.630466,0.20054,0.0122718,0.0899972,0.1299,0.0165831,84.6633,94.8377
18.1023,0.589049,0.206907,0.0107379,0.0897078,0.630466,0.199962,0.0107379,0.0899972,0.126495,0.0170294,84.5361,94.8377
18.1502,0.589049,0.202277,0.0138058,0.0897078,0.632,0.198515,0.0107379,0.0899972,0.0884816,0.0161555,84.9431,94.8377
18.1982,0.589049,0.199672,0.0107379,0.0897078,0.630466,0.199962,0.0107379,0.0899972,0.118512,0.0171464,85.172,94.8377
18.2462,0.589049,0.198225,0.0107379,0.0897078,0.630466,0.184046,0.0107379,0.0899972,0.131552,0.0177482,85.2992,94.8377
18.2942,0.589049,0.198225,0.0107379,0.0897078,0.630466,0.197647,0.0107379,0.0899972,0.155968,0.0158114,85.2992,94.8377
18.3422,0.589049,0.187808,0.0107379,0.0897078,0.630466,0.219061,0.0107379,0.0818945,0.095226,0.0169115,86.2149,94.8377
18.3902,0.590583,0.189833,0.0107379,0.0897078,0.630466,0.218482,0.0107379,0.0992573,0.160602,0.0170294,86.0368,94.8377
18.4382,0.589049,0.203434,0.0107379,0.0839202,0.630466,0.211826,0.0107379,0.0998361,0.316577,0.0156844,84.8413,95.3464
18.4862,0.589049,0.208354,0.0107379,0.0946273,0.630466,0.210379,0.0107379,0.107939,0.281885,0.0171464,84.4089,94.4053
18.5342,0.589049,0.208643,0.0107379,0.0998361,0.630466,0.211537,0.0107379,0.109964,0.228066,0.0177482,84.3835,93.9474
18.5822,0.589049,0.208354,0.0107379,0.105913,0.630466,0.219929,0.0184078,0.119514,0.215476,0.0176918,84.4089,93.4133
18.6301,0.590583,0.208354,0.0107379,0.109096,0.630466,0.219929,0.0107379,0.127906,0.209573,0.0164012,84.4089,93.1335
18.6782,0.589049,0.210669,0.0122718,0.11691,0.630466,0.219929,0.0107379,0.138034,0.227721,0.0171464,84.2054,92.4467
18.7262,0.589049,0.210958,0.0107379,0.125302,0.630466,0.219929,0.0107379,0.139481,0.257468,0.0156844,84.18,91.7091
18.7742,0.589049,0.210958,0.0107379,0.134851,0.630466,0.219929,0.0107379,0.147873,0.282631,0.0163095,84.18,90.8697
18.8222,0.589049,0.210958,0.0107379,0.138902,0.638136,0.219929,0.0107379,0.149899,0.301539,0.0167631,84.18,90.5136
18.8702,0.589049,0.210958,0.0107379,0.145269,0.630466,0.229478,0.0107379,0.149899,0.310324,0.0171464,84.18,89.954
18.9182,0.590583,0.210958,0.0107379,0.148741,0.630466,0.230057,0.0107379,0.148452,0.328965,0.0168819,84.18,89.6487
18.9662,0.590583,0.215588,0.0107379,0.149609,0.630466,0.230057,0.0107379,0.149899,0.385399,0.0170294,83.773,89.5724
19.0142,0.589049,0.217035,0.0107379,0.148163,0.630466,0.245973,0.00153398,0.149899,0.39833,0.0165831,83.6458,89.6996
19.0622,0.589049,0.217035,0.0107379,0.14932,0.630466,0.240185,0.00920388,0.149899,0.434619,0.0168819,83.6458,89.5979
19.1102,0.590583,0.226295,0.0076699,0.149609,0.632,0.239896,0.0107379,0.140349,0.54914,0.0177482,82.8319,89.5724
19.1582,0.590583,0.226874,0.0076699,0.149609,0.632,0.230346,0.0107379,0.149609,0.54468,0.0182483,82.781,89.5724
19.2061,0.590583,0.226874,0.0107379,0.142375,0.632,0.239607,0.00153398,0.149899,0.511701,0.0168819,82.781,90.2083
19.2542,0.589049,0.226585,0.0107379,0.147005,0.63967,0.239896,0.00920388,0.149899,0.466574,0.0163095,82.8065,89.8014
19.3021,0.590583,0.226874,0.00920388,0.149899,0.632,0.239896,0.0107379,0.149899,0.440723,0.0174929,82.781,89.547
19.3502,0.590583,0.227163,0.0076699,0.149609,0.63967,0.239896,0.0107379,0.149899,0.394677,0.0176635,82.7556,89.5724
19.3982,0.590583,0.228031,0.0107379,0.149609,0.63967,0.239896,0.0107379,0.149899,0.320208,0.0167631,82.6793,89.5724
19.4462,0.590583,0.229768,0.0107379,0.149609,0.63967,0.239896,0.0107379,0.166104,0.260386,0.0160935,82.5267,89.5724
19.4943,0.590583,0.231215,0.0107379,0.149609,0.632,0.239896,0.0107379,0.169287,0.224967,0.0168819,82.3995,89.5724
19.5422,0.590583,0.231504,0.0107379,0.161763,0.63967,0.239896,0.0107379,0.169866,0.22542,0.0176635,82.374,88.5041
19.5903,0.590583,0.231504,0.0107379,0.16813,0.638136,0.239896,0.0107379,0.179705,0.245253,0.0153948,82.374,87.9445
19.6382,0.590583,0.231504,0.0107379,0.170155,0.630466,0.239896,0.0107379,0.170445,0.245595,0.0161245,82.374,87.7665
19.6862,0.589049,0.231504,0.0107379,0.176522,0.630466,0.239896,0.0107379,0.170155,0.222839,0.0163095,82.374,87.2069
19.7342,0.589049,0.231504,0.0107379,0.17247,0.632,0.239896,0.0107379,0.169866,0.227317,0.0155242,82.374,87.563
19.7822,0.590583,0.231504,0.0107379,0.169866,0.630466,0.239896,0.0107379,0.162053,0.215981,0.0163095,82.374,87.7919
19.8301,0.590583,0.231504,0.0107379,0.169866,0.630466,0.22398,0.0107379,0.132825,0.196637,0.0155242,82.374,87.7919
19.8781,0.589049,0.231793,0.0107379,0.163789,0.630466,0.429729,0.0107379,0.103019,0.172748,0.0166733,82.3486,88.3261
19.9261,0.590583,0.226006,0.0107379,0.139481,0.630466,0.493972,0.0107379,0.0926016,0.147245,0.0167631,82.8573,90.4627
19.9741,0.590583,0.276937,0.0107379,0.110254,0.63967,0.475741,0.0107379,0.0627955,0.537898,0.0160624,78.3806,93.0317
20.0222,0.590583,0.357384,0.0138058,0.0940485,0.63967,0.607119,0.0107379,0.0364619,0.802537,0.0149666,71.3094,94.4561
20.0701,0.590583,0.407736,0.0138058,0.0697406,0.63967,0.509019,0.0107379,0.00318318,2.11856,0.0174929,66.8835,96.5928
20.1181,0.590583,0.41989,0.0168738,0.0425389,0.638136,0.0202566,0.0107379,0,2.56312,0.0194422,65.8152,98.9838
20.1661,0.590583,0.440726,0.0168738,0.0112858,0.63967,0.00405132,0.0107379,0,2.63225,0.0188414,63.9838,101.731
20.2141,0.590583,0.397898,0.0168738,0.00115752,0.63967,0.00028938,0.0107379,0,1.84358,0.0196214,67.7483,102.621
20.2621,0.590583,0.289959,0.0107379,0,0.63967,0,0.0107379,0,0.181516,0.0163095,77.236,102.723
20.3101,0.590583,0.181152,0.0107379,0,0.63967,0,0.0107379,0,0.0422611,0.0179444,86.7999,102.723
20.3581,0.590583,0.0729238,0.0107379,0,0.63967,0,0.0184078,0,0.0284429,0.0174642,96.313,102.723
20.4061,0.590583,0.00549822,0.0107379,0,0.63967,0,0.0107379,0,0.0260192,0.015906,102.24,102.723
20.454,0.590583,0,0.0153398,0,0.63967,0,0.0107379,0,0.0196214,0.015906,102.723,102.723
20.5021,0.590583,0,0.0138058,0,0.63967,0,0.0107379,0,0.0169706,0.0171172,102.723,102.723
20.5501,0.590583,0,0.00920388,0,0.638136,0.278384,0.0107379,0,0.0148997,0.0169115,102.723,102.723
20.5981,0.590583,0,0.0107379,0,0.632,0.103598,0.0107379,0,0.0156844,0.0166733,102.723,102.723
20.6461,0.590583,0.0636636,0.0107379,0,0.630466,0.031253,0.0107379,0,0.0151327,0.0165529,97.1269,102.723
20.694,0.590583,0.105624,0.0107379,0,0.630466,0.0303849,0.0107379,0,0.0103441,0.0161245,93.4387,102.723
20.7421,0.590583,0.0512203,0.0107379,0,0.630466,0.0300955,0.0107379,0,0.0116619,0.0174642,98.2207,102.723
20.79,0.590583,0.0306743,0.0107379,0,0.630466,0.0379088,0.0107379,0,0.0147648,0.0163095,100.027,102.723
20.8381,0.590583,0.0300955,0.0107379,0,0.630466,0.0303849,0.0107379,0,0.0117473,0.0168819,100.077,102.723
20.8861,0.590583,0.0347256,0.0107379,0,0.621262,0.0300955,0.0107379,0,0.0120416,0.0176635,99.6705,102.723
20.9341,0.590583,0.0318318,0.0107379,0,0.628932,0.0396451,0.0107379,0,0.0128841,0.0176635,99.9249,102.723
20.9821,0.590583,0.0298061,0.0107379,0,0.630466,0.0321212,0.0107379,0,0.0113578,0.0176635,100.103,102.723
21.0301,0.590583,0.0358831,0.0107379,0,0.630466,0.0303849,0.0107379,0,0.0131909,0.0172916,99.5688,102.723
21.078,0.590583,0.0335681,0.0107379,0,0.630466,0.0300955,0.0107379,0,0.0126886,0.0172916,99.7723,102.723
21.126,0.590583,0.0306743,0.0107379,0,0.630466,0.0300955,0.0107379,0,0.0113578,0.0160935,100.027,102.723
21.1741,0.590583,0.0300955,0.0107379,0,0.630466,0.0396451,0.0107379,0,0.0131529,0.015906,100.077,102.723
21.222,0.590583,0.0300955,0.0107379,0,0.630466,0.0480371,0.0107379,0,0.0114891,0.0166733,100.077,102.723
21.27,0.590583,0.0358831,0.0107379,0,0.630466,0.0176522,0.00153398,0,0.0126886,0.0152971,99.5688,102.723
21.318,0.590583,0.0436964,0.0107379,0,0.630466,0.0104177,0.00920388,0,0.0128841,0.0172916,98.882,102.723
21.3661,0.590583,0.0245973,0.00920388,0,0.621262,0.0101283,0.0184078,0,0.0136015,0.0169115,100.561,102.723
21.4141,0.590583,0.012154,0.0076699,0,0.628932,0.0101283,0.0107379,0,0.0117898,0.0172916,101.655,102.723
21.4621,0.590583,0.00983892,0.0153398,0,0.630466,0.0101283,0.0107379,0,0.0128841,0.0172916,101.858,102.723
21.51,0.590583,0.0101283,0.0138058,0,0.630466,0.0274911,0.0184078,0,0.0136015,0.0182757,101.833,102.723
21.558,0.590583,0.0101283,0.00920388,0,0.630466,0.0454327,0.0122718,0,0.0128841,0.0169115,101.833,102.723
21.606,0.590583,0.0219929,0.0138058,0,0.630466,0.092891,0.0107379,0,0.0128841,0.0166733,100.79,102.723
21.654,0.590583,0.0390663,0.0138058,0,0.630466,0.0980998,0.0107379,0,0.013784,0.0166733,99.289,102.723
21.702,0.590583,0.0775538,0.0107379,0,0.630466,0.0995467,0.0107379,0,0.0478644,0.0168819,95.906,102.723
21.75,0.590583,0.0902866,0.0107379,0,0.630466,0.100125,0.0107379,0,0.20389,0.0160935,94.7868,102.723
21.798,0.590583,0.0934697,0.0107379,0,0.630466,0.100125,0.0107379,0,0.123535,0.0147309,94.507,102.723
21.846,0.590583,0.0946273,0.0107379,0,0.630466,0.100125,0.0107379,0,0.100906,0.0160935,94.4053,102.723
21.8941,0.590583,0.0949166,0.0107379,0,0.630466,0.100125,0.0107379,0,0.0891908,0.0160935,94.3798,102.723
21.942,0.590583,0.095206,0.0107379,0,0.630466,0.107939,0.0107379,0,0.0796178,0.0174929,94.3544,102.723
21.99,0.590583,0.0954954,0.0107379,0,0.630466,0.109964,0.0107379,0,0.089861,0.0176635,94.329,102.723
22.038,0.590583,0.100125,0.0107379,0,0.630466,0.109964,0.0107379,0,0.149392,0.0168819,93.922,102.723
22.086,0.590583,0.10273,0.0107379,0,0.630466,0.109964,0.0107379,0,0.158528,0.0168819,93.6931,102.723
22.134,0.590583,0.104177,0.0107379,0,0.630466,0.109964,0.0107379,0,0.111772,0.0161245,93.5659,102.723
22.182,0.590583,0.104756,0.0107379,0,0.630466,0.119514,0.0107379,0,0.105494,0.0171172,93.515,102.723
22.23,0.590583,0.104756,0.0107379,0,0.630466,0.120093,0.0107379,0,0.116164,0.0167631,93.515,102.723
22.278,0.590583,0.110833,0.0107379,0,0.630466,0.120093,0.0107379,0,0.159837,0.0176635,92.9809,102.723
22.326,0.590583,0.113148,0.0107379,0,0.630466,0.120093,0.0107379,0,0.174304,0.0163095,92.7774,102.723
22.374,0.590583,0.113726,0.0107379,0,0.630466,0.118356,0.0107379,0,0.153343,0.0158114,92.7265,102.723
22.422,0.590583,0.114016,0.0107379,0,0.630466,0.119803,0.0107379,0,0.132476,0.019105,92.7011,102.723
22.47,0.590583,0.114016,0.0107379,0,0.630466,0.127906,0.0107379,0,0.139693,0.0177482,92.7011,102.723
22.5181,0.590583,0.114016,0.0107379,0,0.630466,0.129932,0.0107379,0,0.144309,0.0167631,92.7011,102.723
22.566,0.590583,0.118935,0.0107379,0,0.630466,0.120382,0.0107379,0,0.209595,0.0163095,92.2687,102.723
22.6139,0.590583,0.121829,0.0107379,0,0.630466,0.120093,0.0107379,0,0.216896,0.0171172,92.0143,102.723
22.6619,0.590583,0.120382,0.0107379,0,0.630466,0.120093,0.0107379,0,0.200287,0.0177482,92.1415,102.723
22.7099,0.590583,0.119803,0.0107379,0,0.630466,0.120093,0.0107379,0,0.183546,0.0163095,92.1923,102.723
22.758,0.590583,0.119803,0.0107379,0,0.630466,0.120093,0.0107379,0,0.174393,0.0163095,92.1923,102.723
22.8059,0.590583,0.119803,0.0107379,0,0.630466,0.127906,0.0107379,0,0.17278,0.0163095,92.1923,102.723
22.8539,0.590583,0.119803,0.0107379,0,0.630466,0.120382,0.0107379,0,0.183578,0.0164012,92.1923,102.723
22.9019,0.590583,0.120671,0.0107379,0,0.630466,0.129642,0.0107379,0,0.197028,0.0168819,92.116,102.723
22.9499,0.590583,0.120093,0.0107379,0,0.630466,0.129932,0.0107379,0,0.184516,0.0158114,92.1669,102.723
22.9979,0.590583,0.121829,0.0107379,0,0.630466,0.129932,0.0107379,0,0.205653,0.0177482,92.0143,102.723
23.0459,0.590583,0.122118,0.0107379,0,0.630466,0.138034,0.0107379,0,0.199732,0.0170294,91.9889,102.723
23.0939,0.590583,0.122408,0.0107379,0,0.630466,0.14006,0.0107379,0,0.18621,0.0183848,91.9634,102.723
23.142,0.590583,0.127327,0.0107379,0,0.630466,0.14006,0.0107379,0,0.230777,0.0169115,91.531,102.723
23.1899,0.590583,0.130221,0.0107379,0,0.630466,0.13514,0.0107379,0,0.245872,0.0154272,91.2766,102.723
23.238,0.590583,0.1308,0.0107379,0,0.630466,0.115752,0.0107379,0,0.231925,0.0167332,91.2258,102.723
23.2859,0.590583,0.1308,0.0107379,0,0.630466,0.127038,0.0107379,0,0.217315,0.0173494,91.2258,102.723
23.3339,0.590583,0.120093,0.0107379,0,0.630466,0.139481,0.0107379,0,0.123167,0.019,92.1669,102.723
23.3819,0.590583,0.120382,0.0107379,0,0.630466,0.155976,0.0107379,0,0.153016,0.0197231,92.1415,102.723
23.4299,0.590583,0.127906,0.0107379,0,0.630466,0.159738,0.0107379,0,0.25615,0.0164317,91.4801,102.723
23.4779,0.590583,0.140349,0.0107379,0,0.630466,0.16784,0.0107379,0,0.361682,0.0164317,90.3864,102.723
23.5259,0.590583,0.147294,0.0107379,0,0.630466,0.169866,0.0107379,0,0.365453,0.0186815,89.7759,102.723
23.5739,0.590583,0.154529,0.0107379,0,0.630466,0.169866,0.0107379,0,0.351413,0.0171172,89.14,102.723
23.6219,0.590583,0.158291,0.0107379,0,0.628932,0.169866,0.0107379,0,0.320662,0.0171172,88.8094,102.723
23.6699,0.590583,0.159448,0.0107379,0,0.630466,0.15395,0.0107379,0,0.280779,0.0178326,88.7076,102.723
23.718,0.590583,0.159738,0.0107379,0,0.632,0.169287,0.0107379,0,0.28608,0.0171172,88.6822,102.723
23.7659,0.590583,0.155686,0.0107379,0,0.630466,0.169866,0.0107379,0,0.245611,0.0173494,89.0383,102.723
23.8139,0.590583,0.158291,0.0107379,0,0.630466,0.182888,0.0107379,0.00954954,0.304711,0.0170587,88.8094,102.723
23.8619,0.590583,0.15887,0.0107379,0,0.630466,0.164078,0.0107379,0.0355937,0.316318,0.01772,88.7585,102.723
23.9099,0.590583,0.167551,0.0107379,0.00694512,0.630466,0.177679,0.0107379,0.0572972,0.372137,0.0174642,87.9954,102.112
23.9579,0.590583,0.165236,0.0107379,0.0295168,0.630466,0.178258,0.0107379,0.0680043,0.297612,0.0187883,88.1989,100.128
24.0059,0.590583,0.167262,0.0107379,0.0523778,0.630466,0.170445,0.0107379,0.07003,0.276458,0.0172916,88.0208,98.1189
24.0539,0.590583,0.168419,0.0107379,0.0656893,0.628932,0.186071,0.0107379,0.0781326,0.268611,0.0178326,87.9191,96.9489
24.1019,0.590583,0.168419,0.0107379,0.0694512,0.630466,0.197936,0.0107379,0.0894184,0.259019,0.0174642,87.9191,96.6182
24.1499,0.590583,0.173628,0.0107379,0.0758176,0.630466,0.199962,0.0107379,0.107649,0.310698,0.0191311,87.4613,96.0586
24.1979,0.590583,0.183178,0.0107379,0.0862352,0.630466,0.199962,0.0107379,0.117488,0.411712,0.0174642,86.6219,95.1429
24.2459,0.590583,0.187518,0.0107379,0.103019,0.630466,0.199962,0.0107379,0.147005,0.384549,0.0169115,86.2403,93.6676
24.2939,0.590583,0.188965,0.0107379,0.115173,0.630466,0.209511,0.0107379,0.149899,0.350728,0.0167332,86.1131,92.5993
24.3419,0.590583,0.188965,0.0107379,0.139192,0.630466,0.217903,0.0107379,0.149899,0.338672,0.0187083,86.1131,90.4881
24.3899,0.590583,0.195331,0.0107379,0.149031,0.630466,0.219929,0.0107379,0.149899,0.383398,0.0167332,85.5536,89.6233
24.4379,0.590583,0.202855,0.0107379,0.149609,0.630466,0.218482,0.0107379,0.149899,0.440066,0.0165831,84.8922,89.5724
24.4859,0.590583,0.206617,0.0107379,0.149609,0.630466,0.219639,0.0107379,0.149899,0.428433,0.0163095,84.5615,89.5724
24.5338,0.590583,0.207196,0.0107379,0.149609,0.630466,0.219929,0.0184078,0.149899,0.396892,0.0170294,84.5107,89.5724
24.5819,0.590583,0.208064,0.0107379,0.149609,0.630466,0.460114,0.0107379,0.140349,0.360423,0.0160624,84.4344,89.5724
24.6299,0.590583,0.209222,0.0138058,0.149609,0.630466,0.229478,0.0107379,0.147873,0.336893,0.0160624,84.3326,89.5724
24.6779,0.590583,0.260442,0.0122718,0.142375,0.630466,0.153082,0.0107379,0.149899,0.749985,0.0164012,79.8304,90.2083
24.7259,0.590583,0.255812,0.0076699,0.144401,0.63967,0.191859,0.00153398,0.151635,0.15714,0.033,80.2374,90.0303
24.7739,0.590583,0.176522,0.0107379,0.148741,0.63967,0.390374,0.0076699,0.150188,0.0227376,0.0169115,87.2069,89.6487
24.8218,0.590583,0.180863,0.00920388,0.151346,0.63967,0.489342,0.00920388,0.149899,0.0161245,0.0165831,86.8253,89.4198
24.8698,0.590583,0.247131,0.00613592,0.150188,0.63967,0.593808,0.0107379,0.149899,0.404224,0.0160624,81.0005,89.5216
24.9178,0.590583,0.335681,0.0122718,0.14932,0.63967,0.12125,0.0107379,0.149899,0.319176,0.0426732,73.2171,89.5979
24.9658,0.592117,0.41555,0.0122718,0.149031,0.63967,0.0243079,0.0107379,0.149899,0.405052,0.26656,66.1968,89.6233
25.0138,0.592117,0.390663,0.0122718,0.148741,0.63967,0.00086814,0.0107379,0.149899,0.0787528,0.216271,68.3842,89.6487
25.0619,0.590583,0.282146,0.0076699,0.149031,0.63967,0,0.0107379,0.159738,0.144478,0.108913,77.9227,89.6233
25.1099,0.592117,0.173339,0.0107379,0.149609,0.63967,0,0.0107379,0.150478,0.0098995,0.0459783,87.4867,89.5724
25.1579,0.592117,0.0651105,0.0107379,0.155108,0.63967,0,0.0107379,0.150188,0.0104403,0.0870976,96.9997,89.0891
25.2059,0.592117,0.0043407,0.0107379,0.151925,0.63967,0,0.0107379,0.142086,0.0106771,0.0407308,102.341,89.3689
25.2538,0.592117,0,0.0107379,0.149609,0.63967,0,0.0107379,0.14006,0.0117898,0.0222935,102.723,89.5724
25.3018,0.592117,0,0.0107379,0.143822,0.63967,0,0.0107379,0.14006,0.0100995,0.0195192,102.723,90.0812
25.3498,0.592117,0,0.0107379,0.140349,0.63967,0,0.0107379,0.14006,0.0108167,0.0182209,102.723,90.3864
25.3978,0.592117,0,0.0107379,0.139771,0.632,0,0.0107379,0.14006,0.0114891,0.0187083,102.723,90.4373
25.4458,0.592117,0,0.0107379,0.139771,0.632,0,0.0107379,0.131957,0.0115758,0.0181934,102.723,90.4373
25.4939,0.592117,0,0.0107379,0.139771,0.630466,0,0.0107379,0.130221,0.0128841,0.0181934,102.723,90.4373
25.5419,0.592117,0,0.0107379,0.133694,0.630466,0.422495,0.0107379,0.129932,0.0114455,0.0181934,102.723,90.9714
25.5898,0.592117,0,0.0107379,0.130221,0.630466,0.508441,0.0107379,0.129932,0.0127671,0.0187083,102.723,91.2766
25.6378,0.592117,0.0636636,0.0107379,0.129642,0.632,0.497155,0.0107379,0.122118,0.0123693,0.0163095,97.1269,91.3275
25.6858,0.590583,0.168709,0.0107379,0.129642,0.630466,0.459535,0.0107379,0.120382,0.0117898,0.0184932,87.8937,91.3275
25.7338,0.590583,0.260731,0.0107379,0.123855,0.630466,0.450275,0.0107379,0.120093,0.490205,0.0176635,79.805,91.8362
25.7818,0.590583,0.356806,0.0107379,0.120671,0.630466,0.448539,0.00153398,0.120093,0.167374,0.0176635,71.3603,92.116
25.8299,0.592117,0.431176,0.0107379,0.120093,0.630466,0.449697,0.0076699,0.120093,0.118714,0.0168819,64.8232,92.1669
25.8778,0.592117,0.442173,0.00920388,0.119803,0.630466,0.425967,0.00920388,0.120093,0.153613,0.0163095,63.8566,92.1923
25.9258,0.592117,0.445066,0.00613592,0.119803,0.630466,0.391531,0.0107379,0.120093,0.143673,0.0171172,63.6023,92.1923
25.9738,0.592117,0.430597,0.00920388,0.119803,0.630466,0.438411,0.0107379,0.120093,0.169605,0.0171172,64.8741,92.1923
26.0218,0.592117,0.399634,0.0107379,0.119803,0.632,0.475162,0.0107379,0.120093,0.0605805,0.0163095,67.5957,92.1923
26.0698,0.592117,0.423942,0.0107379,0.119803,0.630466,0.631717,0.0107379,0.120093,0.0141421,0.0174642,65.4591,92.1923
26.1178,0.592117,0.463008,0.0107379,0.119803,0.638136,0.126459,0.0107379,0.120093,0.0458258,0.0174642,62.0252,92.1923
26.1658,0.592117,0.4714,0.0107379,0.119803,0.632,0.00491946,0.0107379,0.120093,0.0634508,0.0174642,61.2876,92.1923
26.2138,0.592117,0.405711,0.0107379,0.119803,0.632,0.00028938,0.0107379,0.120093,0.0388458,0.015906,67.0616,92.1923
26.2618,0.592117,0.296614,0.0107379,0.119803,0.638136,0,0.0107379,0.129642,0.0134536,0.0168819,76.6509,92.1923
26.3098,0.592117,0.187808,0.0107379,0.119803,0.632,0,0.0107379,0.129932,0.0144568,0.0157797,86.2149,92.1923
26.3577,0.592117,0.0790007,0.0107379,0.127038,0.632,0,0.0107379,0.139481,0.0136015,0.0160935,95.7788,91.5564
26.4058,0.592117,0.00694512,0.0107379,0.129932,0.632,0,0.0107379,0.14006,0.0150997,0.0171172,102.112,91.3021
26.4538,0.592117,0,0.0107379,0.136587,0.63967,0,0.0107379,0.14006,0.0118322,0.0155242,102.723,90.7171
26.5018,0.592117,0,0.0107379,0.14006,0.632,0,0.0107379,0.14006,0.013784,0.0166733,102.723,90.4118
26.5498,0.592117,0,0.0107379,0.139481,0.630466,0,0.0107379,0.14006,0.0128841,0.0166733,102.723,90.4627
26.5978,0.592117,0,0.0107379,0.139481,0.638136,0,0.0107379,0.147873,0.0134907,0.0160935,102.723,90.4627
26.6458,0.592117,0,0.0107379,0.14006,0.630466,0,0.0107379,0.149899,0.0129615,0.0182483,102.723,90.4118
26.6938,0.592117,0,0.0107379,0.145269,0.632,0,0.0107379,0.149899,0.0129615,0.0174642,102.723,89.954
26.7417,0.592117,0,0.0107379,0.149031,0.630466,0,0.0107379,0.149899,0.0122066,0.0163095,102.723,89.6233
26.7897,0.592117,0,0.0107379,0.149609,0.630466,0,0.0107379,0.149899,0.0134907,0.0163095,102.723,89.5724
26.8378,0.592117,0,0.0107379,0.149609,0.630466,0,0.0107379,0.149899,0.0128452,0.0166733,102.723,89.5724
26.8857,0.592117,0,0.0107379,0.149609,0.63967,0,0.0107379,0.159738,0.0128452,0.0168819,102.723,89.5724
26.9338,0.592117,0,0.0107379,0.149609,0.630466,0,0.0107379,0.160027,0.0122474,0.0174929,102.723,89.5724
26.9817,0.592117,0,0.0107379,0.157133,0.630466,0,0.0107379,0.160027,0.0128452,0.0169115,102.723,88.9111
27.0297,0.592117,0,0.0107379,0.160317,0.638136,0,0.0107379,0.160027,0.0116619,0.0168819,102.723,88.6313
27.0777,0.592117,0,0.0107379,0.160027,0.632,0,0.0107379,0.160027,0.0122474,0.0180555,102.723,88.6567
27.1258,0.592117,0,0.0107379,0.160027,0.630466,0,0.0107379,0.160027,0.0128452,0.0169115,102.723,88.6567
27.1737,0.592117,0,0.0107379,0.160027,0.630466,0,0.0107379,0.160027,0.0142478,0.0174929,102.723,88.6567
27.2217,0.592117,0,0.0107379,0.160027,0.630466,0,0.0107379,0.160027,0.0128452,0.0182757,102.723,88.6567
27.2697,0.592117,0,0.0107379,0.160027,0.630466,0,0.0107379,0.151925,0.0122474,0.0174642,102.723,88.6567
27.3177,0.592117,0,0.0107379,0.160027,0.630466,0,0.0107379,0.158291,0.0136382,0.0168819,102.723,88.6567
27.3657,0.592117,0,0.0107379,0.153661,0.630466,0,0.0107379,0.160027,0.0136382,0.0160935,102.723,89.2163
